tweet_id,time_created,url,username,text,likes,replies,retweets
1840791277668860263,2024-09-30 16:30:15+00:00,https://x.com/UGM_FESS/status/1840791277668860263,UGM_FESS,yujiem! absen siapa yang kosnya mati lampu juga? padahal masih harus belajar buat uts,57,36,0
1840789990579593293,2024-09-30 16:25:08+00:00,https://x.com/UGM_FESS/status/1840789990579593293,UGM_FESS,GUYS ada yang punya kenalan/info jasa sewa bus murah? ugm_fess,2,4,0
1840774904901247082,2024-09-30 15:25:11+00:00,https://x.com/UGM_FESS/status/1840774904901247082,UGM_FESS,marahin aku skrg juga. aku lg di fase ngebet bgt pengen punya pacar n i hate it so much. gmn caranya biar ga gini??? :( luv,182,50,9
1840772389732291001,2024-09-30 15:15:12+00:00,https://x.com/UGM_FESS/status/1840772389732291001,UGM_FESS,pogung sebelah mana aja yujiem yang mati listrik?,41,30,0
1840766099505254588,2024-09-30 14:50:12+00:00,https://x.com/UGM_FESS/status/1840766099505254588,UGM_FESS,"hai, semangat yaa untuk kamu kakak cantik yang sekilas mirip Kirsten Dunst dan lagi skripsian di perpusat ruang sirkulasi. pengen nyapa tapi tadi belum ada kesempatan😇 luv

~GW",1,0,0
1840764842031948073,2024-09-30 14:45:12+00:00,https://x.com/UGM_FESS/status/1840764842031948073,UGM_FESS,"halo warga ugm_fess adakah anak medika yang mau ngusung kkn di luar pulau jawa? yang mau boleh komen ya jangan private akun :), thank you",1,2,0
1840763600312598664,2024-09-30 14:40:16+00:00,https://x.com/UGM_FESS/status/1840763600312598664,UGM_FESS,"yujiem! halo guyss, disini ada yg bisa bantu aku buat preparing test toefl ngga ya? terutama jd lawan bicaraku pas bagian speaking sm proofread essay buat iisma. Sender mau ikut tes toefl buat persiapan iisma (kalau taun dpn masi ada) tp masi kurang di speakingnya, nnti sender bayar sesuai kesepakatan bersama..yg bisa komen aja and i'll hyu",4,2,0
1840763476660437065,2024-09-30 14:39:47+00:00,https://x.com/UGM_FESS/status/1840763476660437065,UGM_FESS,"⚠️⚠️ OPREC KILAT TIM KKN PERIODE 4 PUNUNG PACITAN ⚠️⚠️

HALO YUJIEM! DIBUTUHKAN ANGGOTA PEREMPUAN KLASTER BEBAS, UDAH LOLOS PROPOSAL, DAN TIM SERUUU 

https://t.co/5t0cRSLa61

HUB: 
0895392761405 (FADHIL)
085842760455 (HANA) https://t.co/QZpbwDlF65",4,0,1
1840761085416100164,2024-09-30 14:30:17+00:00,https://x.com/UGM_FESS/status/1840761085416100164,UGM_FESS,"ugm_fess Guysss info buat anak medika yang mau KKN di Samosir yukkk join lgsg tanpa ada persyaratan, bisa rep dibawah yaaa nanti aku ketuk dmnya!!!",0,3,1
1840757293798887653,2024-09-30 14:15:13+00:00,https://x.com/UGM_FESS/status/1840757293798887653,UGM_FESS,"Ugm_fess Halo guys ada yang mau KKN periode 4 ini ke Purwokerto? gada syarat khususnya kok guys  (tidak ada wawancara dan seleksi berkas) bisa langsung DITERIMA. yg penting udh regis krs. terbuka untuk KLUSTER SOSHUM, AGRO, MEDIKA. yg minat nanti sender DM 🙌🏻😻",3,2,0
1840755899335610870,2024-09-30 14:09:40+00:00,https://x.com/UGM_FESS/status/1840755899335610870,UGM_FESS,"preloved sepatu vans negoin aja biar cepet laku yg berminat atau mau tanya tanya rep/like aja nanti sender dm yaa, thankyouu https://t.co/yl2vqHeo0Q",1,0,0
1840752256741786038,2024-09-30 13:55:12+00:00,https://x.com/UGM_FESS/status/1840752256741786038,UGM_FESS,"Yujiem mau liat ikan cupang peliharaan kalian dong. Sender mau nyari ikan cupang tapi ngga tau harus milih yang kek gimana, jd mau liat punya kalian dulu",0,3,0
1840751000891556316,2024-09-30 13:50:12+00:00,https://x.com/UGM_FESS/status/1840751000891556316,UGM_FESS,Emang bunga bangkai mau disembunyikan serapat apapun juga pelan-pelan bakal kecium ya bau busuk nya ugm_fess,43,8,5
1840746714418040853,2024-09-30 13:33:10+00:00,https://x.com/UGM_FESS/status/1840746714418040853,UGM_FESS,"halo, guys!! jadi, Luximore lagi melakukan survey buat temen2 mahasiswa, nih! Yang mau ikut, klik link ini yaa

https://t.co/R1enKYb8qj

SEMUA DAPET FEE E-WALLET 10k-25k selama sesuai kriteria yang ada di gambar &gt;_&lt; terima kasih, ya!! ✨️ https://t.co/YDalCODO2t",4,1,2
1840743443372397018,2024-09-30 13:20:10+00:00,https://x.com/UGM_FESS/status/1840743443372397018,UGM_FESS,orang yg tiba2 sholat tahajud kalo ga anak snbp ya org yg lagi begadang belajar uts yujiem,1193,40,129
1840738456382611903,2024-09-30 13:00:21+00:00,https://x.com/UGM_FESS/status/1840738456382611903,UGM_FESS,Yujiem! siapa yg pernah ikut kepanit Gama expo? worth it gaa?,13,4,0
1840730902164320289,2024-09-30 12:30:20+00:00,https://x.com/UGM_FESS/status/1840730902164320289,UGM_FESS,"Pls rekomen aktivitas yg bisa dilakuin sendirian dong, selain nonton/baca yujiem",59,70,1
1840729612516487325,2024-09-30 12:25:13+00:00,https://x.com/UGM_FESS/status/1840729612516487325,UGM_FESS,yujiem! cara aktivasi ktm yang terhubung bank itu bisa langsung datang ke cabang bank terdekat apa gimana ya peeps?,4,5,0
1840724290393788889,2024-09-30 12:04:04+00:00,https://x.com/UGM_FESS/status/1840724290393788889,UGM_FESS,"Hii GUYSS!!! kalacitta buka hiring lagi nih buat temen2 yg mau gabung parttime, fulltime dan freelance di Kalacitta. Buat yg ada waktu dan punya niat dan keinginan kuat + hobby crafting bisa bgt apply. Sistem kerja, gaji dsb sudah sangat transparan dijelaskan scr detail disini ya, langsung aja ke instagram kalacitta trs buka https://t.co/GW4E0RXVbY di bio IG nyaa ya🥰🌷 Goodluckk!!!🌼",221,21,5
1840722072298754286,2024-09-30 11:55:15+00:00,https://x.com/UGM_FESS/status/1840722072298754286,UGM_FESS,"kulak! menurut kalian, softcookie diameter ±9cm varian original harga 7,5k kemahalan gak kalau dijual di kalangan mahasiswa? cookienya ada campuran potongan coklatnya gitu. terus kalau brownie coklat 12k/3pcs dan brownie matcha 15k/3pcs kemahalan juga gak ya?😞🙏🏻 https://t.co/k68UY5gDT2",148,123,5
1840720814196318452,2024-09-30 11:50:15+00:00,https://x.com/UGM_FESS/status/1840720814196318452,UGM_FESS,nomor kipk 193 kira2 diproses kapan ya guys? 😭 udah gak sanggup bertahan hidup ugm_fess,3,1,0
1840718164919042217,2024-09-30 11:39:44+00:00,https://x.com/UGM_FESS/status/1840718164919042217,UGM_FESS,"gais yg udah difollback segera minta persetujuan donk biar kita bisa opfoll. Ini etmin ga opfoll mau jaga base dr s word kalo tiba2 terlalu ramai takud, biar bertahap aja",1,0,0
1835325453554626952,2024-09-15 14:31:01+00:00,https://x.com/UGM_FESS/status/1835325453554626952,UGM_FESS,"2. Bot XFESS (kapasitas 200 menfess/hari)

Link kirim menfess:
https://t.co/tuF6Qgo0qt

Note :
1. Yang sudah difollback base, ""minta persetujuan"", tunggu 1x24 jam
2. Yang belum difollback bisa pakai ""Kirim menfess sekarang"" (free follback pass 30 hari) https://t.co/fBI7GvEGTY",25,1,3
1840716652503339383,2024-09-30 11:33:43+00:00,https://x.com/UGM_FESS/status/1840716652503339383,UGM_FESS,"Guys, nyari responden susah banget ya ternyata🥲
Demi apa aku udah mentok nyari responden buat riset pasar soal salad sayur. Padahal butuh lebih dari 50 responden, udah share kemana-mana, tapi jumlah respondennya masih gini-gini aja, mo nangesss huhuhu 😭😭😭
Mohon bantuannya buat bantuin riset aku, mana tau ada yg cocok profilnya 🥹🥹

https://t.co/CJpHqtnqdL

Thank you 🫶🏻",17,16,11
1840713269104796107,2024-09-30 11:20:16+00:00,https://x.com/UGM_FESS/status/1840713269104796107,UGM_FESS,"Kulak temen temen ugm_fess disini ada yg mau bayarin twc luxcrime shade custard punyaku gakk huhu baru sadar salah shade. Ini paketnya bahkan belum ku buka dan beli di official store yaa 100rb an, gantiin 90k ajaa atau nego dikit boleh https://t.co/40bwNNHSpY",0,1,0
1840706976516395187,2024-09-30 10:55:16+00:00,https://x.com/UGM_FESS/status/1840706976516395187,UGM_FESS,"yujiem wdyt cowo ke psikolog? apakah keliatan selemah itu? soalnya sender sering liat si sosmed ttg ""laki-laki tidak bercerita bla bla""",116,103,2
1840704440090669242,2024-09-30 10:45:11+00:00,https://x.com/UGM_FESS/status/1840704440090669242,UGM_FESS,"up, masih ready yujiem
https://t.co/peJEjbi5Hk",0,0,0
1839137910127280459,2024-09-26 03:00:21+00:00,https://x.com/UGM_FESS/status/1839137910127280459,UGM_FESS,"kulak! preloved parfum Mykonos Down to Earth (no box). Masih 1-2 kali pakai. Aroma green, earthy, fig. 100k nego https://t.co/E17THbWdMT",1,4,0
1840702311058027003,2024-09-30 10:36:44+00:00,https://x.com/UGM_FESS/status/1840702311058027003,UGM_FESS,Kebab nak unchdeep ada di yujiem gess https://t.co/ICjHdA6Zr3,175,21,1
1840700671584092599,2024-09-30 10:30:13+00:00,https://x.com/UGM_FESS/status/1840700671584092599,UGM_FESS,"Hay yujiem, sender bnrn mau ngasih sesuatu ke ortu espc mama sender sebagai hasil kerja keras dan hadiah ultah🥹kira” sender beliin mama apa ya kira” ada saran ga? Bole sebutin aj dong budget berapapun sender bingung banget😖🙏🏻",7,11,0
1840699338005295128,2024-09-30 10:24:55+00:00,https://x.com/UGM_FESS/status/1840699338005295128,UGM_FESS,"Status KIPK punyaku senin minggu lalu udah sampai tahapan ""Diproses oleh Puslapdik"" dalam status Sedang Diproses. Tapi barusan aku buka lagi, statusnya jadi Belum Diproses. Kenapa ya?",2,0,0
1840698145262420298,2024-09-30 10:20:11+00:00,https://x.com/UGM_FESS/status/1840698145262420298,UGM_FESS,"yujiem ada yang open jastip ga yaa? masih area ugm, aku mau beli sesuatu tapi gaada motor 😔",0,2,0
1840684315060887848,2024-09-30 09:25:13+00:00,https://x.com/UGM_FESS/status/1840684315060887848,UGM_FESS,ugm_fess guys saran kado buat cowok dong budget 50-100k. aku udah beli sweater gitu cuma pgn nambahin 1 barang lagi dengan budget segitu. infoin tempat belinya juga yaa,3,10,0
